date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:08:31	20527/20527	---M-Z	200	added ('OK')	text/html	etag:%22502f-5edbe2f5be57f-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u25/	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u25/index-2.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:08:31	20513/20513	---M-Z	200	added ('OK')	text/html	etag:%225021-5edbe2f5be57f-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u26/	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u26/index-2.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:08:37	22693/22693	---M-Z	200	added ('OK')	text/html	etag:%2258a5-5edbe2f5be57f-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u27/	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u27/index-2.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:08:37	24647/24647	---M-Z	200	added ('OK')	text/html	etag:%226047-5edbe2f5be57f-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u28/	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u28/index-2.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:08:37	21258/21258	---M-Z	200	added ('OK')	text/html	etag:%22530a-5edbe2f5bf51f-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u29/	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u29/index-2.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:08:37	25204/25204	---M-Z	200	added ('OK')	text/html	etag:%226274-5edbe2f5bf51f-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u30/	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u30/index-2.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:08:42	22802/22802	---M-Z	200	added ('OK')	text/html	etag:%225912-5edbe2f5bf51f-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u31/	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u31/index-2.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:08:42	21338/21338	---M-Z	200	added ('OK')	text/html	etag:%22535a-5edbe2f5bf51f-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u32/	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u32/index-2.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:08:43	22132/22132	---M-Z	200	added ('OK')	text/html	etag:%225674-5edbe2f5bf51f-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u33/	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u33/index-2.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:08:43	22444/22444	---M-Z	200	added ('OK')	text/html	etag:%2257ac-5edbe2f5bf51f-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u34/	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u34/index-2.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:08:48	21700/21700	---M-Z	200	added ('OK')	text/html	etag:%2254c4-5edbe2f5c04be-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u35/	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u35/index-2.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:08:48	23589/23589	---M-Z	200	added ('OK')	text/html	etag:%225c25-5edbe2f5c04be-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u36/	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u36/index-2.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:08:49	20613/20613	---M-Z	200	added ('OK')	text/html	etag:%225085-5edbe2f5c04be-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u37/	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u37/index-2.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:08:49	20001/20001	---M-Z	200	added ('OK')	text/html	etag:%224e21-5edbe2f5c04be-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u38/	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u38/index-2.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:08:54	23573/23573	---M-Z	200	added ('OK')	text/html	etag:%225c15-5edbe2f5c04be-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u39/	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u39/index-2.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:08:54	25601/25601	---M-Z	200	added ('OK')	text/html	etag:%226401-5edbe2f5c04be-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u40/	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u40/index-2.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:08:55	26844/26844	---M-Z	200	added ('OK')	text/html	etag:%2268dc-5edbe2f5c145e-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u41/	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u41/index-2.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:08:55	19571/19571	---M-Z	200	added ('OK')	text/html	etag:%224c73-5edbe2f5c145e-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u42/	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u42/index-2.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:09:00	22553/22553	---M-Z	200	added ('OK')	text/html	etag:%225819-5edbe2f5c145e-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u43/	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u43/index-2.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:09:00	25849/25849	---M-Z	200	added ('OK')	text/html	etag:%2264f9-5edbe2f5c145e-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u44/	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u44/index-2.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:09:00	23917/23917	---M-Z	200	added ('OK')	text/html	etag:%225d6d-5edbe2f5c145e-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u45/	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u45/index-2.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:09:00	23552/23552	---M-Z	200	added ('OK')	text/html	etag:%225c00-5edbe2f5c145e-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u46/	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u46/index-2.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:09:06	21145/21145	---M-Z	200	added ('OK')	text/html	etag:%225299-5edbe2f5c23fe-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u47/	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u47/index-2.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:09:06	21720/21720	---M-Z	200	added ('OK')	text/html	etag:%2254d8-5edbe2f5c23fe-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u48/	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u48/index-2.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:09:06	20561/20561	---M-Z	200	added ('OK')	text/html	etag:%225051-5edbe2f5c23fe-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u49/	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u49/index-2.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:09:06	22238/22238	---M-Z	200	added ('OK')	text/html	etag:%2256de-5edbe2f5c23fe-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u50/	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u50/index-2.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:09:12	21828/21828	---M-Z	200	added ('OK')	text/html	etag:%225544-5edbe2f5c23fe-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u51/	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u51/index-2.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:09:12	25013/25013	---M-Z	200	added ('OK')	text/html	etag:%2261b5-5edbe2f5c23fe-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u52/	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u52/index-2.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:09:12	25969/25969	---M-Z	200	added ('OK')	text/html	etag:%226571-5edbe2f5c339e-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u53/	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u53/index-2.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:09:12	19696/19696	---M-Z	200	added ('OK')	text/html	etag:%224cf0-5edbe2f5c339e-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u54/	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u54/index-2.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
